run_sha,run_date,module,time_s,peak_kb,ir_lines,status,seed_version
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_text,0.72,1031520,5769,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_type_mapping,0.81,1035876,6333,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__mem_footprint_lowering,0.40,1041120,1345,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__mod,0.62,1042016,1171,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__runtime_call,0.51,1045444,2107,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__statement,1.67,1046340,7475,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__statement_assignment,1.37,1053996,5963,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__statement_parsing,0.49,1062140,3274,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__statement_suspension,0.75,1063292,3058,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__statement_type_mapping,0.67,1066648,4374,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__temp_recovery,0.28,1071484,999,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__lowering__lowering_core__decorator_imports,0.30,1071484,1067,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__lowering__lowering_core__diagnostics,0.28,1072892,1017,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__lowering__lowering_core__file_emission,0.72,1075832,1821,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__lowering__lowering_core__finalization,0.38,1076984,2297,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__lowering__lowering_core__mod,2.01,1080576,9134,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__lowering__lowering_core__test_harness,1.19,1089440,5393,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_call_emission__arguments,0.45,1094624,1575,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_call_emission__arrays,0.56,1098076,1597,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_call_emission__closure_dispatch,0.40,1098716,1422,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_call_emission__dispatch,1.01,1102384,4348,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_call_emission__filesystem_intrinsics,0.58,1106880,2669,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_call_emission__filesystem_list,1.11,1109496,3576,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_call_emission__platform_intrinsics,0.52,1111672,2157,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_call_resolution__builtin_dispatch,0.41,1114228,907,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_call_resolution__closure_callee,0.80,1115764,2649,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_call_resolution__method_target,1.48,1118936,9828,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_call_resolution__parsed_method_dispatch,1.15,1127812,6496,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_call_resolution__receiver_types,0.19,1133824,449,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_call_resolution__signature,0.59,1134080,2179,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_operands__comparisons,0.65,1136764,3703,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_operands__dispatch,0.82,1141168,3993,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_operands__general_fallback,0.87,1145800,4013,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_operands__numeric_coercion,0.40,1148232,1524,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_operands__numeric_float,0.40,1150440,1620,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_operands__numeric_integer,0.56,1152232,3209,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_operands__pointer_coercion,0.64,1155852,3039,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_operands__pointer_tail,0.64,1159568,2719,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_operands__type_predicates,0.28,1162448,1069,ok,0.9.1
e963f90914b23b26340bb0afb1c642f0cd701032,2026-08-05T08:36:03Z,llvm__expression_lowering__native__core_operands__union_fallback,0.61,1163600,2641,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,analyzer,0.75,170604,2555,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,arena_relocate,0.20,108980,258,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,assert_failure,0.19,106180,234,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,ast,0.27,118108,429,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,backend,0.46,135216,2158,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,bare_assert_check,0.39,126640,2718,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,bootstrap_manifest,0.36,129672,1522,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,build_cache,0.90,250420,4752,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,build_flags,0.20,108924,277,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,build_report,0.59,158732,2584,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,build_stamp,0.26,117164,718,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,capsule_artifact,0.49,164284,2646,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,capsule_emit_parallel,0.99,251644,4905,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,capsule_import_scan,0.60,188836,6747,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,capsule_names,0.23,113076,566,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,cli_selfhost,1.09,286968,4796,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,decorator_resolver,0.40,138060,1562,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,decorator_semantics,0.20,109008,266,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,diagnostic,0.22,113032,453,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,diagnostics_json,0.38,133744,1800,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,diagnostics_render,0.35,133872,1572,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,dist_manifest,0.29,117532,941,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,effect_diagnostics,0.32,122788,1312,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,effect_gate,0.34,121772,972,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,effect_imports,0.38,142116,1074,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,effect_taxonomy,0.21,110744,440,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,emit_helpers,0.80,201420,3194,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,emit_native,1.51,386968,10810,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,emit_native_desugar_try,1.12,267444,9916,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,emit_native_format,0.98,262028,7940,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,emit_native_layout,0.95,212724,5124,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,emit_native_state,0.75,232636,2252,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,emitter_sailfin,0.97,253600,8158,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,emitter_sailfin_expr,0.57,134104,4299,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,emitter_sailfin_utils,0.31,131180,1414,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,ice,0.25,113164,592,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,import_resolution_check,0.33,119656,863,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,intrinsic_effects,1.22,258900,4051,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,lambda_lowering,1.60,353792,11015,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,lambda_param_inference,0.80,192424,6926,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,lexer,0.49,159364,3273,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,lock,0.32,133604,1496,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,main,2.22,632268,7668,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,native_ir,0.29,129208,367,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,native_ir_api,0.60,159308,3071,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,native_ir_parser,0.77,192108,4461,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,native_ir_parser_defs,0.97,247428,6253,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,native_ir_parser_instructions,0.61,144056,3321,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,native_ir_utils_layout,0.85,229904,7377,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,native_ir_utils_parse,1.00,279312,7629,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,native_ir_utils_text,0.54,175060,4621,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,num_format,0.20,159440,346,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,ownership_checker,7.36,1464784,34839,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,ownership_task_provenance,1.07,282644,9637,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,prelude_globals,0.28,198760,1001,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,prelude_scan,0.28,198760,1011,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,reexport_check,0.38,199400,2094,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,release_trust,0.19,203060,204,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,runtime_capsule_resolver,0.48,203060,2577,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,semver,0.29,203444,1461,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,string_cmd_utils,0.25,204212,750,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,string_utils,0.29,204724,1356,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,symbols_index,0.50,207404,2559,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,tensor_ir,0.43,207660,2149,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,tensor_ir_emit_stablehlo,0.39,209452,2025,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,tensor_ir_fusion,0.23,211936,318,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,tensor_ir_link_harness,1.07,288164,3113,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,tensor_ir_lower_scalar,0.88,216936,3794,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,tensor_ir_verify,0.46,221228,2902,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,test_results,0.30,221484,969,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,test_runner_json,0.42,222124,2080,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,test_runner_state,0.30,225580,1316,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,token,0.19,225580,239,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,toml_parser,0.94,245856,6552,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,type_id,0.26,229804,450,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,type_interner,1.99,476896,7481,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,typecheck_captures,1.41,324372,11730,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,typecheck_import_loader,0.50,247644,2097,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,typecheck_imports,0.33,250596,1047,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,typed_ssa,7.63,1919740,5199,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,typed_ssa_produce,0.52,255004,2223,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,typed_ssa_render,0.61,256924,4600,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,typed_ssa_verify,1.21,341988,9198,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,version,0.31,269240,1094,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,build__cache,0.87,269240,2701,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,build__clang_argv,0.58,273676,2741,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,build__determinism,0.81,278264,2827,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,build__direct_link,0.42,280800,2126,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,build__fs,0.44,282336,2370,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,build__hash,0.32,285224,1425,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,build__link,0.76,285224,2942,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,build__link_response,0.22,290028,586,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,build__llvm_provider_context,0.25,290028,538,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,build__paths,0.24,290028,823,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,build__runtime_objs,1.95,498840,9440,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,build__source_fingerprint,0.31,298788,1147,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,build__target,0.31,299556,1391,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,capsule_resolver__capability,0.83,300580,3322,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,capsule_resolver__compile,1.13,303832,4700,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,capsule_resolver__dedupe,1.03,309424,4028,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,capsule_resolver__discovery,0.80,314592,4165,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,capsule_resolver__implicit,0.97,318152,3485,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,capsule_resolver__mod,1.67,436452,4211,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,capsule_resolver__paths,0.42,329320,1959,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,capsule_resolver__relative,0.88,329576,3251,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,capsule_resolver__staging,1.53,406724,4560,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,capsule_resolver__toolchain,0.43,339056,1756,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,capsule_resolver__types,0.29,340592,439,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,capsule_resolver__workspace,0.46,341104,2053,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,check__engine,1.23,343308,4779,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,check__import_resolution,0.33,348380,1024,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,check__ownership,0.44,349276,703,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,cli__context,0.23,350172,586,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,cli__entry,0.70,352576,2243,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,cli__main,1.60,441304,6398,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,effect_checker__analyzer,0.54,360600,2962,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,effect_checker__collector,0.96,364740,7306,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,effect_checker__mod,0.34,370684,534,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,effect_checker__scope,0.62,371324,4956,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,effect_checker__types,0.20,376212,229,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,effect_checker__utils,0.28,376340,686,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,effect_checker__validations,0.46,376980,2485,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__atomics,1.03,379624,3455,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__atomics_check,0.21,383828,473,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__byte_load,0.68,383828,1410,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__closures,0.69,386220,3059,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__effects,1.04,390624,8309,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__expressions,0.32,396456,1021,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__expressions_bindings,0.35,397992,1263,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__expressions_helpers,0.44,400408,2154,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__expressions_literals,0.43,401816,2518,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__expressions_operators,0.49,404980,3371,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__expressions_parsing,0.72,406900,6126,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__imports,0.80,412996,4923,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__lifetime,0.99,417368,5521,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__lowering_debug_state,0.24,422544,683,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__mod,0.72,422544,1784,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__monomorphize,1.60,423568,12774,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__prelude_mirror_signatures,0.27,435448,1013,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__rendering,0.99,435448,6103,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__rendering_helpers,0.71,439976,4042,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__strings,0.42,444288,1848,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__syscall,0.75,445312,2111,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__type_context,0.84,448540,4535,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__type_context_queries,0.65,452412,3214,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__type_mapping,1.08,456388,9595,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__types,0.79,462432,752,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,llvm__utils,0.77,463712,5656,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,parser__mod,0.80,467876,3811,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,parser__token_utils,0.93,471428,10298,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,parser__types,0.30,478188,456,ok,0.9.1
624bd6685e27d6e34f32f548e22b1a77e004c5c2,2026-08-06T08:34:41Z,parser__utils,0.29,478700,1278,ok,0.9.1
